020;Молоко 1,5% фас.плівка.;1;1;6.6;6;
030;Молоко 2,5% фас.плівка;1;1;7.8;40;
011;Молоко 2,6 % фас.п/пак;1;1;9.1;6;
222;Сметана 15% пл 450 гр;1;1;9.7;7;
221;Сметана 20% пл 450гр;1;1;10.5;10;
240;Сметана 20 % ст 450г;1;1;10.8;2;
270;Сметана 15% 220г;1;1;5.7;3;
130;Кефір 2.5% 1л;1;1;8.85;7;
110;Ряжанка 2,5% п/п 500г.;1;1;6.35;7;
170;Йогурт 2,5% Полуниця п/п;1;1;6.75;3;
171;Йогурт 2,5% Персик п/п;1;1;6.75;3;
191;Йогурт 2,5%Персик;1;1;6.05;2;
307;Сир к/м"Обухівський" н/ж вакуум.;1;1;40;4;
313;Сир н/ж фас,200 г;1;1;7.8;3;
314;Сир  5% фас,200 г;1;1;8.75;4;
330;Сирок з родзинками;1;1;5.3;5;
340;Сирок ванільний;1;1;5.3;10;
341;Сирок з курагою;1;1;5.3;10;
800;Масло"Селянське"фас.72,5%;1;1;14;10;
